pos_tagged,label
HI|NNCA EX|FW PASIRAM|VB akong|PRS/CCP PASIRAM|VB PATALON|VB KA|PRS KAYA|VB NASA|RBL KARNE|VB KANA|VB NAGHANAP|VB kapang|VB BALAW|NNC
NAGLOKO|VB KA|PRS NAMAN|NN KASO|VB NADAKOP|VBTS TAKA|FW PATALON|VB KA|PRS KAYA|VB
ARAM|FW SADPOST|FW NGIRITAN|NN KAPATALAN|VB
MEDYO|JJCC PATAL|VB PATALON|VB KA|PRS PART|VB NAG|FW WAWALLET|FW KA|PRS TAPOS|RBW MAYO|VB MAN|VB KWARTA|NN ARAYKU|FW TUMINABLADA|FW SAKO|NNC
KAYA|VB PATALON|VB TALAGA|RBT MATH|VB
KAYA|VB PALAN|VB PATAL|VB PATALON|VB akong|PRS/CCP HAYOP|NNC
JHOVIE|FW HSHS|FW SASUTONA|FW KAPATAL|VB PATAL|VB IKA|JJN maga|VB LUG|NNCA TRABAHO|NNC DMO|FW ARAMUN|FW KAN|VB TRABAHO|NNC LULUGAN|NN NAGA|VB UNGA|FW TULTOL|FW KAN|VB TAW|FW DAPAT|VBS SISIMBAG|VBTF mong|PRS/CCP TULTOL|FW HIRING|FW HIRING|FW KA|PRS NAARAMAN|NN GARI|FW KANA|VB PATALUNON|VB IKA|JJN PALIBHASA|VB WARA|RBF MAN|VB IKA|JJN PAG|VB KAARAM|VB NIKAN|NN HIRING|FW DI|RBF KA|PRS POST|FW PATAL|VB KA|PRS
PATALUNON|VB DRIVER|FW INDA|FW OKEY|FW INA|NNC
LORD|FW mahabang|VB PASENSYA|VB PLEASE|FW PATALUNON|VB
NGUNIAN|NN AFUERA|FW PINAENOT|FW LTO|FW DISTRICT|NNC OFFICE|FW CIUDAD|FW NIN|FW NAGA|VB NAGKAIGUA|VB PAMPLONA|VB RAGAY|FW CIUDAD|FW NIN|FW IRIGA|FW ASIN|IN AN|DTC PARTIDO|VB DISTRICT|NNC OFFICE|FW TIGAON|NN CAMSUR|FW
TIOS|FW NAGA|VB MAS|VB DAKUL|RB PAKALIHIS|VB KAN|VB limang|JJN/CCP TAON|NN
sarong|NNC/CCP RESEARCH|FW PAPER|VB AN|DTC PIGPALUWAS|FW KAN|VB ATENEO|FW SOCIAL|FW SCIENCE|FW RESEARCH|FW CENTER|FW NAGPAPAHELING|VB MAS|VB DAKOL|JJD RESIDENTESBOTANTES|NN SYUDAD|NNC NIN|FW NAGA|VB AN|DTC PIGKOKONSIDERAR|VBTR AN|DTC saindang|JJD/CCP SADIRI|NNC KOMO|NNC TIOS|FW MAYONG|VB PINAGBAGO|VB NAKALIHIS|NN limang|JJN/CCP TAON|NN
NASAMBIT|VBTS PAHINA|VB MAHEHELING|VB MAN|VB AN|DTC TAGA|JJD SYUDAD|NNC NAGKUMPARA|VB kan|VB saindang|NNC/CCP BUHAY|JJD PAKALIHIS|VB NIN|FW limang|JJN/CCP TAON|NN DIGDI|FW GAINERS|FW nagsasabing|VB MAS|VB MARHAY|VB AN|DTC BUHAY|NNC PRESENTE|NNC
pigkarkulong|JJD/CCP RESIDENTES|FW AN|DTC nagsasabing|VB DATI|JJD mayong|VB pinagbago|VB AN|DTC BUHAY|NNC mantang|VB pigheheling|NN AN|DTC SADIRI|NNC KOMO|NNC LOSERS|FW nagsasabing|VB NAGIN|VB MALALA|VB AN|DTC SITWASYON|NN
PIGARAM|FW MAN|VB kan|VB UNIBERSIDAD|NNC AN|DTC pagheling|VB KAN|VB RESPONDENTS|NNC KALIDAD|VB KAN|VB saindang|VBOF/CCP BUHAY|NNC MASUNOD|VB tolong|NNC/CCP TAON|NN INI|FW AN|DTC NAGLALAOM|VB MAGIGIN|VB MAS|VB MARHAY|VB AN|DTC saindang|NNC/CCP BUHAY|JJD nagsasabing|VB PAREHAS|VB MAYO|VB NIN|FW MAGIGIN|VB PAGBABAGO|VB mantang|VB AN|DTC nagsasabing|VB MAS|VB MALALA|VB AN|DTC saindang|NNC/CCP SITWASYON|NN
TOLO|RBD TAGA|JJD NAGA|VB AN|DTC MAYO|VB NIN|FW IDEA|FW KUN|DT ANU|FW MAN|VB NAGGAD|VB AN|DTC NAGIN|VB BUHAY|NNC laog|JJN/CCP NIN|FW limang|JJN/CCP TAON|NN ASIN|IN AN|DTC NET|FW GAINERS|FW
PIGARAM|FW MAN|VB kan|VB UNIBERSIDAD|NNC AN|DTC pagheling|VB KAN|VB RESPONDENTS|NNC KALIDAD|VB KAN|VB saindang|VBOF/CCP BUHAY|NNC MASUNOD|VB tolong|NNC/CCP TAON|NN INI|FW AN|DTC NAGLALAOM|VB MAGIGIN|VB MAS|VB MARHAY|VB AN|DTC saindang|NNC/CCP BUHAY|JJD nagsasabing|VB PAREHAS|VB MAYO|VB NIN|FW MAGIGIN|VB PAGBABAGO|VB mantang|VB AN|DTC nagsasabing|VB MAS|VB MALALA|VB AN|DTC saindang|NNC/CCP SITWASYON|NN
TUGOT|JJD KA|PRS IKA|JJN DARNA|NNC PERO|CC IPOT|NNC HAHALUNON|NN
NAGHIHIBI|VB NGANI|FW TAWO|FW SINUGO|FW PA|RBI SAPNA|NNC
MINSAN|NN PIRMI|FW MALIBONG|VB ALIMANTAK|NN
PIRMI|CCT KAMO|VB NAKIKI|VBTS ARAM|FW kang|VB BUHAY|NNC SAINDO|PRP LUGOD|NNC
TIGTATAGO|NN MAN|VB akong|PRS/CCP TALINO|NN DAE|FW ARAM|FW SAIN|FW TINAGO|VBTS
MAUGMAHON|VB mang|VB PIKON|NN TRY|FW SAKO|FW TA|FW MALAGATOB|VB KA|PRS
MA|CCP SALAMAT|RBS PAGKUDOS|VB SAKUYA|CCR TA|NNCA DAE|FW WARANG|FW MAITSURA|VB PAMILYA|VB TA|NNC
OH|FW SISAY|FW MAKAKA|VB SIMBAG|FW kang|VB HAYOP|NNC INI|FW
shutang|NN HAYOP|NNC KAAN|VB IPINUSAK|VBOF KONA|FW AN|DTC
ig|VBTS/VBOF SHARE|FW INI|FW TA|FW BET|FW SU|FW RELO|FW IYO|PRSP MAN|VB PERO|CC TALAGA|RBT HAYOP|RBF AN|DTC HAHAHAHAHAHA|NNC
HAYOP|RBF NAYAN|NN TA|RBD PIGHANAP|RBD KAINI|VB SAIIN|FW INING|NNC MAGUGON|VB TA|NNCA DUMANON|NN HAYOP|NNC NA|CCP buang|NNC/CCP INI|FW
TINARAGO|VBTS NAMAN|NN SU|NNCA KAPE|VB inaniyang|VBTS/CCP harong|NNC/CCP INI|FW
INURUBUSAN|NN NAMAN|NN akong|PRS/CCP ISIRA|FW INANIYANG|FW HARONG|FW INI|FW
PIRMI|PRI MAN|VB NASA|RBL harong|NNC/CCP DAE|FW MAN|VB GIRARAY|FW NAGPUPUTI|VB inaniyang|VBTS/CCP ATOP|NNCA INI|FW
DAE|FW PAGPADABAON|VB SADIRI|CCT OBLIGASYON|NN AN|DTC
NAGSAKAT|VB ATOP|FW SINIGWAHAN|NN NINDO|FW TULOS|FW KI|FW ASIN|IN
SININGIL|CCR MA|CCP LINTIAN|NN TA|NNCA NAKA|RBD ABOT|JJD PAGKA|VB AKI|NNC
BUHAY|JJD BAKO|NNC KARERA|VB LABOT|FW MAINOT|VB PAG|VB AYAM|NNC
DAKULON|NN MA|CCP GRADUATE|FW nalilibong|NN SAIN|FW MAKI|VB KAON|VB
LABOT|FW MAN|VB NAMAMATI|VBTR kang|VB KULOG|NNC KI|FW BUOT|FW SAKUYA|FW PANGAHON|VB TAKA|FW PA|RBI
PANO|VB MADASMAG|VB STAGE|NN GARO|FW URULOKULOKAN|NN kang|VB BUABUA|NNC
DAE|FW MAN|VB TALAGA|RBT LALAYUGON|NN ATOP|NNCA NINDO|FW TA|FW NAKAISTAR|NN PAGABAT|VB
TIGLILIPOT|NN KA|PRS PALAN|VB NATA|NN DAE|FW TIGKUGOS|FW KALAYO|VB
inaniyang|VBTS/CCP LIPOT|FW GARI|FW KAIPUHAN|VB KONA|FW UGOM|FW KI|FW KALAYO|VB
PAG|VB GINAPO|VBOF KA|PRS kang|VB GAPO|RBM INANIYA|VBTS GAPOON|NN MAN|VB NAMUYA|VBTS AN|DTC
TAMILI|NN PIRMI|FW NASA|RBL harong|NNC/CCP DAE|FW TALAGA|RBT TIGBAKALAN|NN TSINELAS|NNC
UMULI|NN kang|VB ATAB|NN TA|NNCA IURAGAN|NN NAMAN|NN AMA|NNC kang|VB RABAS|NNC
GWAPO|PRC MAN|VB NGANE|FW KUZMA|FW PARUTON|VB MAN|VB NGANE|FW MAGKAWAT|VB
BANGGI|JJD NAMAN|NN MAPASALI|VB NAMAN|NN BABAYI|NNC
LAB|FW U|FW BIB|FW IKA|JJN SAPAT|JJD DEPUNGAL|FW HAMBOG|FW KAN|VB BABAYI|FW
NI|DTP MAMA|VB LUTO|JJD DAA|PMS NING|FW MASIRAM|VB PAROTT|VB PANU|VB LUTOON|NN SADIRI|NNC
MAYO|VB IS|FW WAVING|FW MAYO|VB KAMAN|VB BATA|NN LINTIAN|NN KA|PRS
SU|FW MAHILING|VB kang|VB CONCERT|FW LAAG|FW MAN|VB TABI|NNC KI|FW REXONA|FW LAMANG|RBI TA|NNCA SIMPRE|FW DIIT|FW MAN|VB SUPOG|FW BAGA|NNC
DAWA|FW DAE|FW KNA|FW MG|FW TARAM|FW PASUKON|VB KURYENTE|NNC TA|NNC DIIT|NNC ORAN|NN OR|CCT PAROS|VB PASOK|VB KURYENTE|NNC
PARUTON|VB BATI|FW NAG|FW UUDO|NNC
MATUROROG|VB KITA|NN TA|CCP PAMAN|VB PAG|VB PARAHARALATON|VB TA|NNC
HALAT|FW HALATI|FW TA|FW TAOD|FW UGWA|FW NAAN|NN
TIAN|NN INIT|NNC PIG|FW SUSUNDO|FW GAYUD|FW KITA|NN GABOS|NNC NI|DTP SATANAS|NN
tang|PRI/CCP ALECO|FW INI|FW DAENG|FW PINAGKAIBA|VB BABAYE|NNC
SIS|FW TAGA|JJD TAWAS|NNC MAN|VB TA|NNCA GRABI|FW NANANAPAK|VBTR PUTOK|NNC
SIGURO|RBM KAYA|VB KA|PRS HABABA|JJD TA|CCP KULANG|JJD KA|PRS PAGPADABA|VB
PWEDE|VBS MAN|VB GAYOD|CCB itong|PRO/CCP PAG|VB kinulang|VBOF/CCP ITSURA|NNC BUMAWI|VBAF UGALI|NN LAFOTA|NN
DIGDI|FW BICOL|FW MAKAKANOS|VB NGANI|FW LALAKI|VBTF MAURURAG|VB PA|RBI mang|VB BABAYE|NNC
GINUSTO|VBTS NINDO|NNC akong|PRS/CCP PALITAN|VB KAYA|VB MAGTIOS|VB kamong|VB LAFOTA|NN KAMO|VB
ATA|NN TIGSASABI|FW SAENDO|FW IYANG|FW KILIG|NN NAMAMATI|FW NINDO|FW INOT|FW AN|DTC
HALE|FW dating|RBW/CCP P|NNCA duwang|NNC/CCP DECADA|FW NAKAKAAGI|FW SAGCOD|FW NAGSAKAT|VB P|NNCA ALAGAD|NNC GINIBO|JJD P|NNCA AN|DTC marerecibing|VB SUPPLY|FW ALLOWANCE|FW KAN|VB PARATUKDO|VB ESCUELAS|FW PUBLICA|NN EPEKTIBO|JJD SCHOOL|FW YEAR|FW KASUNOD|VB KAN|VB PAGKAKAAPRUBAR|VB KAN|VB KABALIKAT|VB PAGTUTURO|VB ACT|FW ACTA|NN REPUBLICA|NN
GOOD|FW NEWS|NNC INI|FW TEACHERS|FW SEGUN|FW REAKSYON|NN NI|DTP SULFICIO|FW ALFEREZ|FW III|FW PRINCIPAL|FW KAN|VB CAMARINES|FW SUR|FW NATIONAL|FW HIGH|FW SCHOOL|FW CIUDAD|FW NIN|FW NAGA|VB IGUANG|FW LABING|JJN ONSE|FW MIL|FW POPULASYON|NN NIN|FW ESTUDIANTES|FW
PRESENTE|JJD PA|RBI OKASYON|NN IYO|PRSP AN|DTC ibang|PRI/CCP CONGRESISTA|NN SENADOR|NNC MAGING|VB OPISYALES|NNC KAN|VB DEPARTMENT|FW OF|FW EDUCATION|NN
IGUA|FW BASTANTENG|NN ORAS|NNC AN|DTC DEPARTMENT|FW OF|FW BUDGET|FW MANAGEMENT|VB NGANING|FW MAKAAYON|VB AN|DTC dugang|JJD/CCP ALLOWANCE|NNC
APWERA|CCT makinaryang|VB PAN|VB AGRIKULTURA|NNC PARA|VB GRUPOS|FW NIN|FW PARAOMA|VB CAMARINES|FW SUR|FW NAGIN|VB AYUDA|FW MAN|VB KAN|VB OPISINA|NNC NI|DTP PRESIDENTE|NNP bongbong|NNC/CCP MARCOS|VB nagkapirang|VB ORGANISASYON|NN NIN|FW PARASIRA|VB PROBINSYA|NNC AN|DTC nagkapirang|VB UNITS|FW NIN|FW MOTORIZED|FW BAROTO|FW FINGERLINGS|NN ASIN|IN IBA|PRI EKIPAHES|FW PANSIRA|VB PORMAL|JJD PIGRESIBE|FW AN|DTC INI|FW KAN|VB RESIPYENTES|FW KAN|VB NAKALIHIS|NN BIYERNES|NNC IKA|JJN KAN|VB HUNYO|FW LUWAS|FW KAN|VB KAFUERTE|VB SPORTS|FW PALACE|VB CADLAN|NN PILI|NN CAMARINES|FW SUR|FW
PIGLALAOMAN|NN PROPUESTONG|FW NATIONAL|FW BUDGET|FW NAKATALAAN|NN ISUMITER|FW LAOG|FW NIN|FW DIYAS|FW PAKATAPOS|VB MAGPOON|VB AN|DTC THIRD|FW REGULAR|FW SESSION|NN KAN|VB CONGRESO|FW HULYO|FW DAPAT|VBS KABALE|VB AN|DTC TEACHING|FW ALLOWANCE|FW INCREASE|FW MANDATO|VB KAN|VB LEY|FW MATAPOS|VB PIRMAHAN|NN NI|DTP MARCOS|VB KAN|VB HUNYO|NNC
PINAPUSOG|VBTR KAN|VB sangguniang|NNC/CCP PANLUNGSOD|VB CIUDAD|FW NIN|FW NAGA|VB AN|DTC sarong|JJD/CCP RESOLUSYON|NN NGANING|FW HUROTON|NN ENERGY|FW REGULATORY|FW COMMISSION|NN ERC|FW IIMPLEMENTAR|NN KAN|VB CAMARINES|FW SUR|FW II|CDB ELECTRIC|FW COOPERATIVE|FW CASURECO|FW II|CDB INC|NNCA AN|DTC REFUND|FW MIEMBROSCONSUMEDORES|FW GABOS|FW NAKOLECTA|NN GENERATION|NN RATE|FW LOAD|FW WEIGHT|FW AVERAGE|FW NPC|FW TOU|FW RATE|FW LUZON|NN POON|NN KAN|VB MAYO|VB SAGCOD|FW ULTIMONG|FW BILLING|NN ANTES|FW binaba|VBTS/VBOF KAN|VB AHENCIA|FW AN|DTC DESISYON|NN KAN|VB ABRIL|NNC
ALAGAD|NNC HINAHAGAD|VBTR PA|RBI ERC|FW IBIGLAD|FW KUN|DT perang|NNC/CCP CANTIDAD|FW NGANING|FW MALINAW|VB AN|DTC ISYU|NNC
AN|DTC RESOLUSYON|NN PINANGENOTAN|NN NI|DTP CONSEJAL|FW VIDAL|FW CASTILLO|FW ASIN|IN NAGING|VB JOINT|FW COLLECTIVE|FW ginibong|JJD/CCP SESYON|NN REGULAR|JJD KAN|VB HUNYO|NNC NAKATALAAN|NN ISUMITER|VBOF OFFICE|FW OF|FW THE|FW MAYOR|VB nganing|RBD/CCP PIRMAHAN|NN NI|DTP ALCALDE|FW NELSON|NN LEGACION|NN ASIN|IN IPADARA|VBOF KI|FW ERC|FW CHAIRPERSON|NN MONA|FW DIMALANTA|NN
SINUPORTARAN|NN KAN|VB GABOS|FW MIEMBROS|FW KAN|VB SP|FW TAHAW|FW KAN|VB NAGPAPARALANGKAW|VB AN|DTC SINGIL|NNC TARIFA|NNC KURYENTE|NNC KAN|VB CASURECO|NNC II|CDB MAABOT|VB ONSE|FW PESOS|FW CADA|FW KILOWATT|FW HOUR|FW
ANTES|FW inaprubaran|NN AN|DTC RESOLUSYON|NN NAGKAIGWA|VB NGONA|FW NIN|FW PRIVILEGE|FW SPEECH|FW CONSEJAL|FW CASTILLO|FW NAPAPANAHON|NN MAGAKSYON|VB AN|DTC ERC|FW mantang|VB AGRANGAY|RBW AN|DTC riboribong|JJD/CCP MIEMBROSCONSUMEDORES|FW HALANGKAW|FW TARIFA|FW NIN|FW KURYENTE|NNC KAN|VB COOPERATIVA|FW NIN|FW ELECTRICIDAD|NNC
AFUERA|CCT CIUDAD|FW NIN|FW NAGA|VB AN|DTC IBA|PRI MUNICIPALIDADES|NN SAKOP|JJD KAN|VB CASURECO|NNC II|CDB IYO|PRSP AN|DTC CANAMAN|NN MAGARAO|VB BOMBON|NN CALABANGA|FW TINAMBAC|FW SIRUMA|FW PILI|NN MILAOR|NNC ASIN|IN MINALABAC|NNC
LIWAT|FW NAGPALIWANAG|VB AN|DTC COOPERATIVA|FW PAAGI|VB KAN|VB SAINDANG|FW SPOKESPERSON|NN RINNER|FW BUCAY|FW ANDAM|FW SINDANG|FW MAGSUNOD|VB DESISYON|NN KAN|VB ERC|FW mantang|VB DAPAT|VBS MALINAW|VB KUN|DT GARANO|CCT AN|DTC IREREFUND|FW KUN|DT TAON|NN PANO|VB REFUND|FW ALAGAD|NNC AN|DTC PIGSUSUGO|FW DUMAN|NN AN|DTC GENERATION|NN COMPANY|FW REFUND|FW CASURECO|FW II|CDB
AN|DTC SINAMBIT|VBTS ISYU|NNC PANAHON|VB PA|RBI NI|DTP dating|JJD/CCP GENERAL|FW MANAGER|VB EMELITA|NN CANDIA|FW perang|NNC/CCP VECES|FW NAGFOLLOW|VB ERC|FW SAGCOD|FW NGUNIAN|NN MAYO|VB REPLY|FW PA|RBI
ISYU|NNC PAGLANGKAW|VB KAN|VB TARIFA|NNC saiyang|NNC/CCP SINABI|VBTS BAKO|CCT CASURECO|FW II|CDB AN|DTC APEKTADO|NN ENVEZ|FW GABOS|FW ECS|FW HULI|NN TA|NNC SAGCOD|CCB NASA|RBL IRARUM|NNC KITA|NN YELLOW|FW ASIN|IN RED|FW ALERT|FW KAN|VB LUZON|NN GRID|FW HULI|NN PAGNIPIS|VB KAKAPOSAN|VB reserbang|JJD/CCP KURYENTE|NNC NAGLALANGKAW|VB MAN|VB AN|DTC DEMAND|FW NGUNIAN|NN PANAHON|VB NIN|FW TAGINIT|NNC
NAGPAPARALANGKAW|VB MAN|VB AN|DTC PRESYO|NNC KAN|VB PINAPABAKAL|VBTR SUPLAY|NN NIN|FW KURYENTE|NNC KAN|VB POWER|FW SUPPLIERS|NN PA|RBI NI|DTP BUCAY|NNC
sarong|NNC/CCP DAKULANG|JJD ART|FW EXHIBIT|FW AN|DTC GIGIBOHON|NN BANWAAN|NN KAN|VB GOA|FW CAMARINES|FW SUR|FW HUNYO|FW ATUBANGAN|NN KAN|VB TOWNSCAPE|FW COMMERCIAL|FW BLDG|FW DIGDI|FW TAMPOK|NNC IYO|PRSP AN|DTC piyesang|NNC/CCP NAHIMO|JJD KAN|VB MIEMBROS|NNC KAN|VB PARTIDO|VB ARTISTS|FW GROUP|FW PAG|VB TEMA|NNC KAN|VB ART|FW EXHIBIT|FW PAGSIRANG|VB
LINALAOMAN|NN VISUAL|FW ARTISTS|FW KABALE|VB SUBGROUP|FW INI|FW IRAROM|FW KAN|VB PARTIDO|VB ARTISTS|FW GROUP|FW AN|DTC MAPARTICIPAR|VB PRIMERONG|FW ART|FW EXHIBIT|FW KAN|VB GRUPO|NNC AN|DTC PARTIDO|VB ARTISTS|FW GROUP|FW KATIRIPONAN|VB KAN|VB ARTISTA|NN CUARTO|NNC DISTRITO|NNC HARAROM|FW PASSION|VB VISUAL|FW LITERARY|FW PERFORMING|FW MEDIA|FW ASIN|IN MULTIDISCIPLINARY|NN ARTS|FW
AN|DTC PARTIDO|VB ARTISTS|FW GROUP|FW PIGBILOG|FW TANGANING|FW AN|DTC INVUELTO|FW ARTENG|FW NABANGGIT|VBTS AN|DTC magkaiguang|VB PAGKASARARO|VB PAAGI|VB KAINI|VB AN|DTC saindang|NNC/CCP INTERES|NNC MAPOPROTEHIRAN|VB tanganing|VBOF/CCP ORUG|FW MAGIN|VB ACTIBO|FW ASIN|IN epektibong|JJD/CCP CONTRIBUENTE|FW KARAHAYAN|VB KAN|VB COMUNIDAD|NNC SIRING|NNC MAN|VB AN|DTC ARTE|NNC CULTURA|NNC ASIN|IN TURISMO|NNC PARTIDO|VB AREA|NNC AN|DTC DANAY|NNC maparambong|VB PAAGI|VB KAINI|VB
AN|DTC ART|FW EXHIBIT|FW NAHIMO|FW INITIATIVA|FW KAN|VB VISUAL|FW ARTISTS|FW SUBGROUP|FW AN|DTC COORDINATOR|FW KIM|FW REAL|FW SUPORTADO|NN MAN|VB NIN|FW dakulang|VBOF/CCP NUMERO|NNC NIN|FW PAGIRIBA|VB sinabing|VBOF/CCP SUBGROUP|NNC
PAAGI|VB KAINI|VB AN|DTC saindang|NNC/CCP INTERES|NNC MAPOPROTEHIRAN|VB tanganing|VBOF/CCP ORUG|FW MAGIN|VB ACTIBO|FW ASIN|IN epektibong|JJD/CCP CONTRIBUENTE|FW KARAHAYAN|VB KAN|VB COMUNIDAD|NNC
AN|DTC ilalatag|NN PIYESA|NNC AN|DTC IBEBENTA|NN MEDYO|JJCC HABABA|FW sanang|VBS/CCP PRESYO|NNC mantang|VB AN|DTC kabaraleng|VB VISUAL|FW ARTISTS|FW AN|DTC NAGPOPOONPOON|VB PA|RBI sanang|VBS/CCP MAGPARTICIPAR|VB AROG|FW KAINING|VB EXHIBIT|FW
siring|PRQ/CCP MAN|VB AN|DTC ARTE|NNC CULTURA|NNC ASIN|IN TURISMO|NNC PARTIDO|VB AREA|NNC AN|DTC DANAY|NNC maparambong|VB PAAGI|VB KAINI|VB
PRESENTE|JJD AN|DTC ARTISTS|FW GROUP|FW SIBOT|FW PAGASIKASO|VB KAN|VB PANGENOT|VB REQUISITOS|FW TANGANING|FW MAGIN|VB AREGLADO|FW ASIN|IN MADALAHAY|VB AN|DTC PAGMANEHAR|VB KAN|VB bagong|JJD/CCP MUKNAON|NN GRUPO|NNC
LINALAOMAN|NN AN|DTC ART|FW EXHIBIT|FW MASERBING|VB KAPINONAN|VB KAN|VB BIBO|FW ASIN|IN MAKAHULUGAN|VB PAPEL|VB KAN|VB GRUPO|NNC KAN|VB LOCAL|JJD ARTISTA|NN PAGPARAMBONG|VB KAN|VB ARTE|NNC CULTURA|NNC ASIN|IN TURISMO|NNC PARTIDO|VB AREA|NNC
SALUDO|CCR AN|DTC LAND|FW TRANSPORTATION|NN FRANCHISING|FW REGULATORY|FW BOARD|FW LTFRB|FW BICOL|FW OPERATOR|FW KAN|VB UV|FW EXPRESS|FW HULI|NN TA|NNCA SANGATOS|NNC POR|NNC CIENTO|NNC AN|DTC NAKAPAGCONSOLIDATE|NN KAN|VB saindang|VBOF/CCP UNITS|FW MATAPOS|VB MAKUMPLETO|VB AN|DTC REKISITOS|FW PUV|FW MODERNIZATION|NN PROGRAM|FW
NAGSABI|VB SINDA|PRP DAPAT|VBS PAGAROGAN|VB HULI|NN TA|NNCA NAGSUSUNOD|VB REGLAMENTO|NNC ASIN|IN POLICIA|NN KAN|VB GOBIERNO|NNC
pagatubang|VB MIEMBROS|FW KAN|VB MEDIA|FW SINABI|VBTS KAN|VB JEFE|FW KAN|VB LTFRB|FW BICOL|FW iguang|VBOF/CCP TOTAL|NN POR|FW CIENTO|FW HALE|FW GABOS|FW KLASE|NNC NIN|FW PAMPASAJERONG|VB VEHICULO|FW REHIYON|NN
SANGATOS|JJD POR|FW CIENTO|FW iguang|VBOF/CCP TOTAL|NN CONSOLIDATED|NN UNITS|FW KABIKOLAN|VB MIENTRAS|FW POR|FW CIENTO|FW PUBLIC|NN UTILITY|NN JEEPNEYS|FW
NAGSINUTIL|VB OPERATOR|FW PIGMAMANDO|FW KAN|VB GOBIERNO|FW CONSOLIDATION|NN PIGSEGURO|FW KAN|VB AHENCIA|FW MASUNOD|VB SINDA|PRP DUE|FW PROCESS|FW ANTES|FW KAN|VB MAN|VB AKSYON|NN LABAN|NN UNCONSOLIDATED|NN
BOOT|FW SABIHON|NN SEGUN|FW KI|FW DEFEO|FW MAPADARA|VB AN|DTC AHENCIA|FW NIN|FW SHOW|FW CAUSE|FW ORDER|FW OPERATOR|FW NGANING|FW MAGPALIWANAG|VB ASIN|IN MAGKAKAIGUA|VB NGONA|FW NIN|FW HEARING|FW HULI|NN TA|NNC YAON|NN KITA|NN democratikong|JJD/CCP GOBIERNO|NNC
AN|DTC EFECTO|FW KAINI|VB NAKATALAAN|NN CANCELARON|NN AN|DTC FRANQUICIA|FW mantang|VB PREPARADO|JJD AN|DTC LAND|FW TRANSPORTATION|NN OFFICE|FW DARAKOPON|NN AN|DTC NAGSINUTIL|VB OPERATORS|FW
TAHAW|FW KAN|VB DAKULANG|FW TABANG|FW ECONOMIA|FW AN|DTC TURISMO|NNC PADAGOS|VB SUSTENIDO|FW KAN|VB LOCAL|FW GOBIERNO|FW KAN|VB BANWAAN|NN INI|FW AN|DTC PROGRAMA|NNC DAPIT|CCT TURISMO|NNC ARTE|NNC ASIN|IN CULTURA|NNC
MAGPOON|VB KAN|VB ENOT|FW TERMINO|NNC NI|DTP ALCALDE|FW CARINA|FW R|NNC POLINGA|NN AN|DTC GOBIERNO|NNC LOCAL|JJD DIGDI|RBF AN|DTC NAGTAO|VB NIN|FW significanteng|JJD/CCP PAGPAPAHALAGA|VB ORUG|CCT TURISMO|NNC mantang|VB AN|DTC BANWAAN|NN INI|FW iguang|VBOF/CCP DAKULAON|NN POTENSYAL|RBD LADONG|RBD INI|FW
POLINGA|NN AN|DTC pursigidong|RBD/CCP MAILAAG|VB prominteng|JJD/CCP LUGAR|NNC AN|DTC SIRUMA|NNC TOURISM|NNC MAP|VB KAN|VB REHIYON|NN NIN|FW HULI|NN OPORTUNIDAD|NNC BUBUKASAN|NN KAINI|VB PARA|VB saiyang|NNC/CCP BANWA|FW ECONOMIA|FW PAGPROTEHIR|VB KAN|VB KAPALIBOTAN|VB PAGPAUSWAG|VB KAN|VB INFRASTRUCTURA|FW ASIN|IN DAKOL|NNC IBA|PRI
katabang|VB KAN|VB ALCALDESA|RBR PAGBUSOL|VB KAN|VB TURISMO|NNC DIGDI|RBF IYO|PRSP AN|DTC SIRUMA|NNC TOURISM|NNC CULTURE|FW THE|FW ARTS|FW OFFICE|FW PRESENTE|FW AN|DTC oficinang|NNC/CCP INI|FW AN|DTC NAGGIBO|VB NIN|FW INITIATIVA|FW TANGANING|FW MASUSTENIRAN|VB AN|DTC programang|NNC/CCP NASA|RBL SUPERVISION|NN KAINI|VB
KATAKOD|VB KAINI|VB AN|DTC LOCAL|JJD GOBYERNO|NNC AN|DTC seryosong|JJD/CCP naggigibong|VB ESFUERZOS|FW TANGANING|FW MASUSTENIRAN|VB AN|DTC PANGAIPO|VB pagparambong|VB kan|VB TURISMO|NNC ALKALDESA|CCT POLINGA|NN AN|DTC NAGLALAOM|VB AN|DTC LADO|NNC KAN|VB TURISMO|NNC NINDA|PRP AN|DTC MADARA|VB NIN|FW HARALOYAN|NN BENEFICIO|FW ECONOMIA|FW INFRASTRUCTURA|FW ASIN|IN PAGSUSTENIR|VB KAN|VB MALINIG|VB COMUNIDAD|NNC AN|DTC RESIDENTES|FW BUKAS|JJD PUSO|NNC ASIN|IN ISIP|NNC KARAHAYAN|VB KAN|VB KAGABSAN|VB
INI|FW KINAKABALEHAN|NN KAN|VB INFRASTRURE|FW ENHANCEMENT|FW PAZ|VB Y|FW ORDEN|FW ACCOMMODATION|NN RECREATIONAL|FW FACILITIES|NN SERVICE|FW UPGRADING|FW POWER|FW WATER|FW TRANSPORTATION|NN COMMUNICATIONS|FW PROVISION|NN ASIN|IN KATARAKOD|VB SERVICIO|NNC
ATA|NN TIGSASABI|FW SAENDO|FW INOT|FW TALAGA|RBT MAOGMA|VB RELASYON|NN
